Order_Number,Date,Customer_Name,Email,Ship_Date,Shipping_Address_Line1,Shipping_Address_Line2,Shipping_City,Shipping_State,Shipping_Zip,Product_Code,Product_Description,Unit_Price,Quantity,Extended_Price,Service_Fee,Total_Discount,Sub_Total,Shipping,Total_Amount,Source_File,Source_Page
7823.0,6/29/2024,Greta Larkin,greta.larkin444@gmail.com,7/1/2024,153 Hemlock St,,BATTLE CREEK,MI,490,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,12.1,-30.75,186.33,12.0,198.33,"Adobe Scan Sep 23, 2025 (5).pdf",7
7822.0,6/29/2024,Kai D. Zimmerman,kai.zimmerman6408@gmail.com,7/1/2024,6727 Juniper Ln,,TN OF TONA,NY,142,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,4.65,-10.5,64.14,12.0,76.14,"Adobe Scan Sep 23, 2025 (5).pdf",8
7821.0,6/29/2024,Odette N. Iverson,odette.iverson2506@icloud.com,7/1/2024,3784 Cypress Ave,,SAGINAW,MI,486,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,4.65,-10.5,64.14,12.0,76.14,"Adobe Scan Sep 23, 2025 (5).pdf",9
7819.0,6/29/2024,Kai Y. Emerson,kai.emerson5501@gmail.com,7/1/2024,6549 Chestnut Ln,,BURLINGTON,NC,272,SAMP,Sampler Pack,129.99,1.0,129.99,7.96,-19.5,118.45,12.0,130.45,"Adobe Scan Sep 23, 2025 (5).pdf",10
7818.0,6/29/2024,Leon Vasquez,leon.vasquez5282@gmail.com,7/1/2024,5185 Maple Way,,BOISE,ID,837,CARM-3,Signature Caramels — 3-Pack,99.99,1.0,99.99,10.17,-25.5,154.65,12.0,166.65,"Adobe Scan Sep 23, 2025 (5).pdf",11
7818.0,6/29/2024,Leon Vasquez,leon.vasquez5282@gmail.com,7/1/2024,5185 Maple Way,,BOISE,ID,837,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,10.17,-25.5,154.65,12.0,166.65,"Adobe Scan Sep 23, 2025 (5).pdf",11
7817.0,6/29/2024,Zara Hollis,zara.hollis7080@yahoo.com,7/1/2024,6925 Poplar Ave,,TUALATIN,OR,970,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,8.25,0.0,123.23,12.0,135.23,"Adobe Scan Sep 23, 2025 (5).pdf",12
7817.0,6/29/2024,Zara Hollis,zara.hollis7080@yahoo.com,7/1/2024,6925 Poplar Ave,,TUALATIN,OR,970,CHOC-1,Dark Chocolate Bar — 1-Pack,79.99,1.0,79.99,8.25,0.0,123.23,12.0,135.23,"Adobe Scan Sep 23, 2025 (5).pdf",12
7816.0,6/29/2024,Uma V. Whitfield,uma.whitfield4978@yahoo.com,7/1/2024,3861 Redwood Pl,,PEEKSKILL,NY,105,CHOC-1,Dark Chocolate Bar — 1-Pack,79.99,1.0,79.99,5.98,0.0,85.97,12.0,97.97,"Adobe Scan Sep 23, 2025 (5).pdf",13
7815.0,6/29/2024,Elliot B. Hollis,elliot.hollis3584@yahoo.com,7/1/2024,6710 Cypress Ave,,OLD BRIDGE,NJ,088,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,7.6,0.0,112.59,12.0,124.59,"Adobe Scan Sep 23, 2025 (5).pdf",14
7814.0,6/28/2024,Rafael X. Mercer,rafael.mercer3263@yahoo.com,7/1/2024,5877 Hawthorn Way,,TAMPA,FL,336,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,12.44,-31.65,191.76,12.0,203.76,"Adobe Scan Sep 23, 2025 (5).pdf",15
7814.0,6/28/2024,Rafael X. Mercer,rafael.mercer3263@yahoo.com,7/1/2024,5877 Hawthorn Way,,TAMPA,FL,336,CARM-1,Signature Caramels — 1-Pack,49.99,1.0,49.99,12.44,-31.65,191.76,12.0,203.76,"Adobe Scan Sep 23, 2025 (5).pdf",15
5649.0,5/7/2024,Parker Haddad,parker.haddad4861@proton.me,5/8/2024,452 Cypress Ter,,BLOOMINGTON,IL,617,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,4.42,-14.0,60.41,12.0,72.41,"Adobe Scan Sep 23, 2025 (5).pdf",16
5648.0,5/7/2024,Willa Farrell,willa.farrell3819@icloud.com,5/8/2024,3304 Poplar Ter,,MERRIMAC,MA,018,CARM-3,Signature Caramels — 3-Pack,99.99,1.0,99.99,6.3,-15.0,91.29,12.0,103.29,"Adobe Scan Sep 23, 2025 (5).pdf",17
5671.0,5/7/2024,Rafael V. Ainsworth,rafael.ainsworth5856@yahoo.com,5/8/2024,2324 Hawthorn Dr,,PARK RIDGE,IL,600,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,11.24,0.0,172.22,12.0,184.22,"Adobe Scan Sep 23, 2025 (5).pdf",18
5655.0,5/7/2024,Reese E. Pruitt,reese.pruitt9337@gmail.com,5/8/2024,3165 Sequoia Dr,,LIBERTY LAKE,WA,990,CHOC-5,Dark Chocolate Bar — 5-Pack,240.98,2.0,481.96,38.31,-204.59,615.66,12.0,627.66,"Adobe Scan Sep 23, 2025 (5).pdf",19
5655.0,5/7/2024,Reese E. Pruitt,reese.pruitt9337@gmail.com,5/8/2024,3165 Sequoia Dr,,LIBERTY LAKE,WA,990,CARM-5,Signature Caramels — 5-Pack,149.99,2.0,299.98,38.31,-204.59,615.66,12.0,627.66,"Adobe Scan Sep 23, 2025 (5).pdf",19
5690.0,5/8/2024,Cameron Mercer,cameron.mercer8794@proton.me,5/8/2024,3289 Hemlock Ln,,WALTHAM,MA,024,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,8.1,-48.29,120.79,12.0,132.79,"Adobe Scan Sep 23, 2025 (5).pdf",20
5688.0,5/8/2024,Bennett Ramsey,bennett.ramsey17@icloud.com,5/8/2024,1248 Sycamore Ter,,PRESCOTT,AZ,863,SAMP,Sampler Pack,129.99,1.0,129.99,6.69,-39.0,97.68,12.0,109.68,"Adobe Scan Sep 23, 2025 (5).pdf",21
5687.0,5/7/2024,Zara B. Farrell,zara.farrell558@yahoo.com,5/8/2024,6592 Laurel Blvd,,WESTMONT,IL,605,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.71,-5.25,32.45,12.0,44.45,"Adobe Scan Sep 23, 2025 (5).pdf",22
5686.0,5/7/2024,Finley Q. Castellano,finley.castellano1395@icloud.com,5/8/2024,1457 Aspen Ave,,HOMER GLEN,IL,604,SAMP,Sampler Pack,129.99,1.0,129.99,7.96,-19.5,118.45,12.0,130.45,"Adobe Scan Sep 23, 2025 (5).pdf",23
5685.0,5/7/2024,Hugo Sinclair,hugo.sinclair5232@gmail.com,5/8/2024,6256 Magnolia Ter,,ODESSA,TX,797,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,9.67,-24.15,146.5,12.0,158.5,"Adobe Scan Sep 23, 2025 (5).pdf",24
5683.0,5/7/2024,Gray P. Emerson,gray.emerson3180@icloud.com,5/8/2024,4807 Poplar Ln,,ALMA,CO,804,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,5.33,0.0,75.32,12.0,87.32,"Adobe Scan Sep 23, 2025 (5).pdf",25
5682.0,5/7/2024,Yara Kowalski,yara.kowalski5815@icloud.com,5/8/2024,8164 Sequoia Dr,,ATLANTIC CITY,NJ,084,SAMP,Sampler Pack,129.99,1.0,129.99,0.0,-129.99,0.0,0.0,0.0,"Adobe Scan Sep 23, 2025 (5).pdf",26
5681.0,5/7/2024,Nova Okafor,nova.okafor6782@outlook.com,5/8/2024,1773 Hemlock Rd,,FOREST LAKE,MN,550,CHOC-1,Dark Chocolate Bar — 1-Pack,79.99,1.0,79.99,5.98,0.0,85.97,12.0,97.97,"Adobe Scan Sep 23, 2025 (5).pdf",27
5679.0,5/7/2024,Tatum E. Abbott,tatum.abbott9513@yahoo.com,5/8/2024,354 Willow Ln,,TWIN FALLS,ID,833,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.71,-5.25,32.45,12.0,44.45,"Adobe Scan Sep 23, 2025 (5).pdf",28
5678.0,5/7/2024,Colette U. Nakamura,colette.nakamura1243@yahoo.com,5/8/2024,4333 Chestnut Pl,,PENSACOLA,FL,325,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,4.65,-10.5,64.14,12.0,76.14,"Adobe Scan Sep 23, 2025 (5).pdf",29
5677.0,5/7/2024,Julian E. Ghosh,julian.ghosh9442@yahoo.com,5/8/2024,3687 Cypress St,,LOS ANGELES,CA,900,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.71,-5.25,32.45,12.0,44.45,"Adobe Scan Sep 23, 2025 (5).pdf",30
5676.0,5/7/2024,Jordan C. Bianchi,jordan.bianchi8837@proton.me,5/8/2024,3911 Magnolia Blvd,,STUART,FL,349,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,6.58,-15.75,95.82,12.0,107.82,"Adobe Scan Sep 23, 2025 (5).pdf",31
5675.0,5/7/2024,Odette W. Xu,odette.xu521@proton.me,5/8/2024,4533 Redwood Ct,,ONTARIO,CA,917,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,7.6,0.0,112.59,12.0,124.59,"Adobe Scan Sep 23, 2025 (5).pdf",32
5674.0,5/7/2024,Nolan Cho,nolan.cho7604@icloud.com,5/8/2024,2226 Dogwood St,,LAS VEGAS,NV,891,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,7.6,0.0,112.59,12.0,124.59,"Adobe Scan Sep 23, 2025 (5).pdf",33
5631.0,5/7/2024,Jordan I. Escobar,jordan.escobar690@icloud.com,5/8/2024,5713 Maple Ave,,SAINT PETERS,MO,633,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,14.69,-21.0,228.67,12.0,240.67,"Adobe Scan Sep 23, 2025 (5).pdf",34
5631.0,5/7/2024,Jordan I. Escobar,jordan.escobar690@icloud.com,5/8/2024,5713 Maple Ave,,SAINT PETERS,MO,633,SAMP,Sampler Pack,129.99,1.0,129.99,14.69,-21.0,228.67,12.0,240.67,"Adobe Scan Sep 23, 2025 (5).pdf",34
5554.0,5/5/2024,Zara Bianchi,zara.bianchi9338@yahoo.com,5/6/2024,7765 Chestnut Rd,,BLOOMINGTON,IN,474,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,4.65,-10.5,64.14,12.0,76.14,"Adobe Scan Sep 23, 2025 (5).pdf",35
5555.0,5/5/2024,Elliot Pruitt,elliot.pruitt9060@proton.me,5/6/2024,6452 Magnolia Dr,,ALACHUA,FL,326,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,5.33,0.0,75.32,12.0,87.32,"Adobe Scan Sep 23, 2025 (5).pdf",36
5556.0,5/5/2024,Kai I. Ramsey,kai.ramsey229@proton.me,5/6/2024,595 Cedar Ct,,MISSOULA,MT,598,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.71,-5.25,32.45,12.0,44.45,"Adobe Scan Sep 23, 2025 (5).pdf",37
5558.0,5/5/2024,Val X. Bianchi,val.bianchi3891@gmail.com,5/6/2024,4338 Poplar Blvd,,ELMIRA,NY,149,CHOC-1,Dark Chocolate Bar — 1-Pack,79.99,1.0,79.99,5.98,0.0,85.97,12.0,97.97,"Adobe Scan Sep 23, 2025 (5).pdf",38
5535.0,5/4/2024,Hugo Quintero,hugo.quintero7390@icloud.com,5/6/2024,6111 Juniper Blvd,,PANAMA CITY,FL,324,CARM-5,Signature Caramels — 5-Pack,149.99,1.0,149.99,10.53,0.0,160.52,12.0,172.52,"Adobe Scan Sep 23, 2025 (5).pdf",39
5536.0,5/5/2024,Greta Cho,greta.cho7480@outlook.com,5/5/2024,1853 Willow Rd,,FAIRFIELD,OH,450,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,4.65,-10.5,64.14,12.0,76.14,"Adobe Scan Sep 23, 2025 (5).pdf",40
5537.0,5/5/2024,Julian I. Jennings,julian.jennings185@proton.me,5/6/2024,4287 Alder Dr,,NAPA,CA,945,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,22.29,,353.25,12.0,365.25,"Adobe Scan Sep 23, 2025 (5).pdf",41
5537.0,5/5/2024,Yael Sinclair,yael.sinclair2130@outlook.com,5/6/2024,9439 Spruce Ave,,NAPA,CA,945,CARM-3,Signature Caramels — 3-Pack,99.99,1.0,99.99,22.29,,353.25,12.0,365.25,"Adobe Scan Sep 23, 2025 (5).pdf",41
5537.0,5/5/2024,Julian I. Jennings,julian.jennings185@proton.me,5/6/2024,4287 Alder Dr,,NAPA,CA,945,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,22.29,,353.25,12.0,365.25,"Adobe Scan Sep 23, 2025 (5).pdf",41
5538.0,5/5/2024,Colette Z. Donovan,colette.donovan9958@proton.me,5/5/2024,5356 Dogwood Pl,,ROSWELL,GA,300,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,11.24,0.0,172.22,12.0,184.22,"Adobe Scan Sep 23, 2025 (5).pdf",42
5539.0,5/5/2024,Reese Yates,reese.yates8889@proton.me,5/6/2024,8223 Chestnut Way,,NEWTOWN,PA,189,CHOC-5,Dark Chocolate Bar — 5-Pack,240.98,1.0,240.98,11.74,-72.29,180.43,12.0,192.43,"Adobe Scan Sep 23, 2025 (5).pdf",43
5540.0,5/5/2024,Esme T. Quintero,esme.quintero2257@icloud.com,5/6/2024,1422 Hawthorn Pl,,ADDISON,TX,750,CHOC-1,Dark Chocolate Bar — 1-Pack,79.99,1.0,79.99,7.13,-17.25,104.86,12.0,116.86,"Adobe Scan Sep 23, 2025 (5).pdf",44
5540.0,5/5/2024,Esme T. Quintero,esme.quintero2257@icloud.com,5/6/2024,1422 Hawthorn Pl,,ADDISON,TX,750,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,7.13,-17.25,104.86,12.0,116.86,"Adobe Scan Sep 23, 2025 (5).pdf",44
5541.0,5/5/2024,Xavier Fontaine,xavier.fontaine7138@outlook.com,5/6/2024,5856 Hawthorn Dr,,FT LAUDERDALE,FL,333,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,9.67,-24.15,146.5,12.0,158.5,"Adobe Scan Sep 23, 2025 (5).pdf",45
5543.0,5/5/2024,Blake P. Barlow,blake.barlow8598@yahoo.com,5/6/2024,8024 Dogwood Ct,,VENICE,FL,342,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.71,-5.25,32.45,12.0,44.45,"Adobe Scan Sep 23, 2025 (5).pdf",46
5544.0,5/6/2024,Uma Haddad,uma.haddad4401@icloud.com,5/6/2024,1944 Willow Ct,,DOTHAN,AL,363,CARM-5,Signature Caramels — 5-Pack,149.99,3.0,449.97,24.18,-89.99,384.16,12.0,396.16,"Adobe Scan Sep 23, 2025 (5).pdf",47
5545.0,5/5/2024,Avery W. Cho,avery.cho9302@outlook.com,5/6/2024,4227 Cedar Dr,,LAS VEGAS,NV,891,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,5.33,0.0,75.32,12.0,87.32,"Adobe Scan Sep 23, 2025 (5).pdf",48
5602.0,5/6/2024,Val K. Castellano,val.castellano1860@gmail.com,5/7/2024,7750 Juniper Rd,,BRIGHAM CITY,UT,843,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.71,-5.25,32.45,12.0,44.45,"Adobe Scan Sep 23, 2025 (5).pdf",49
5603.0,5/6/2024,Finley V. Hollis,finley.hollis2517@yahoo.com,5/7/2024,3413 Juniper Ave,,LAS VEGAS,NV,891,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,3.05,0.0,38.04,12.0,50.04,"Adobe Scan Sep 23, 2025 (5).pdf",50
5606.0,5/6/2024,Finley X. Okafor,finley.okafor3647@icloud.com,5/7/2024,335 Cypress Ter,,TAHLEQUAH,OK,744,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,5.33,0.0,75.32,12.0,87.32,"Adobe Scan Sep 23, 2025 (5).pdf",51
5507.0,5/6/2024,Val H. Fontaine,val.fontaine5029@gmail.com,5/7/2024,9268 Redwood Blvd,,PHELAN,CA,923,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,5.2,-17.0,73.18,12.0,85.18,"Adobe Scan Sep 23, 2025 (5).pdf",52
5507.0,5/6/2024,Val H. Fontaine,val.fontaine5029@gmail.com,5/7/2024,9268 Redwood Blvd,,PHELAN,CA,923,CARM-1,Signature Caramels — 1-Pack,49.99,1.0,49.99,5.2,-17.0,73.18,12.0,85.18,"Adobe Scan Sep 23, 2025 (5).pdf",52
5514.0,5/6/2024,Indigo R. Ghosh,indigo.ghosh5580@outlook.com,5/7/2024,6562 Redwood Dr,,MAULDIN,SC,296,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,12.65,-48.29,195.33,12.0,207.33,"Adobe Scan Sep 23, 2025 (5).pdf",53
5514.0,5/6/2024,Indigo R. Ghosh,indigo.ghosh5580@outlook.com,5/7/2024,6562 Redwood Dr,,MAULDIN,SC,296,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,12.65,-48.29,195.33,12.0,207.33,"Adobe Scan Sep 23, 2025 (5).pdf",53
5609.0,5/6/2024,Val Yates,val.yates4445@outlook.com,5/7/2024,9548 Sequoia Ln,,SAN TAN VLY,AZ,851,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,5.33,0.0,75.32,12.0,87.32,"Adobe Scan Sep 23, 2025 (5).pdf",54
5611.0,5/6/2024,Zion R. Mercer,zion.mercer4515@icloud.com,5/7/2024,6971 Alder Dr,,SAINT CLOUD,MN,563,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,3.05,0.0,38.04,12.0,50.04,"Adobe Scan Sep 23, 2025 (5).pdf",55
5612.0,5/6/2024,Finley U. Bianchi,finley.bianchi1524@proton.me,5/7/2024,7931 Birch Ave,,EAGLE POINT,OR,975,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,5.33,0.0,75.32,12.0,87.32,"Adobe Scan Sep 23, 2025 (5).pdf",56
5613.0,5/6/2024,Greta N. Nakamura,greta.nakamura1580@proton.me,5/7/2024,9310 Dogwood Dr,,KANSAS CITY,MO,641,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,6.58,-15.75,95.82,12.0,107.82,"Adobe Scan Sep 23, 2025 (5).pdf",57
5624.0,5/6/2024,Mira H. Abbott,mira.abbott2238@icloud.com,5/7/2024,9062 Juniper Pl,,AURORA,CO,800,SAMP,Sampler Pack,129.99,1.0,129.99,7.96,-19.5,118.45,12.0,130.45,"Adobe Scan Sep 23, 2025 (5).pdf",58
5616.0,5/6/2024,Xavier Donovan,xavier.donovan5222@outlook.com,5/7/2024,7688 Hawthorn Ct,,TURLOCK,CA,953,CARM-5,Signature Caramels — 5-Pack,149.99,2.0,299.98,16.38,-60.0,256.36,12.0,268.36,"Adobe Scan Sep 23, 2025 (5).pdf",59
5625.0,5/6/2024,Blake Kowalski,blake.kowalski2776@yahoo.com,5/7/2024,3518 Laurel Dr,,RIDGEFIELD,CT,068,SAMP,Sampler Pack,129.99,1.0,129.99,9.23,0.0,139.22,12.0,151.22,"Adobe Scan Sep 23, 2025 (5).pdf",60
5627.0,5/6/2024,Umi B. Iverson,umi.iverson3552@gmail.com,5/7/2024,6551 Hawthorn Pl,,APTOS,CA,950,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,4.42,-14.0,60.41,12.0,72.41,"Adobe Scan Sep 23, 2025 (5).pdf",61
5628.0,5/6/2024,Finley J. Abbott,finley.abbott3098@icloud.com,5/7/2024,2958 Hemlock Ter,,SEATTLE,WA,981,CHOC-5,Dark Chocolate Bar — 5-Pack,240.98,1.0,240.98,11.74,-72.29,180.43,12.0,192.43,"Adobe Scan Sep 23, 2025 (5).pdf",62
5629.0,5/6/2024,Parker Guerrero,parker.guerrero7782@yahoo.com,5/7/2024,9466 Redwood Dr,,HUTTO,TX,786,CARM-5,Signature Caramels — 5-Pack,149.99,1.0,149.99,8.58,-30.0,128.57,12.0,140.57,"Adobe Scan Sep 23, 2025 (5).pdf",63
5630.0,5/6/2024,Val Q. Escobar,val.escobar8406@proton.me,5/7/2024,2421 Dogwood Ter,,SAFETY HARBOR,FL,346,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,8.1,-48.29,120.79,12.0,132.79,"Adobe Scan Sep 23, 2025 (5).pdf",64
5632.0,5/6/2024,Dakota Kowalski,dakota.kowalski3749@icloud.com,5/7/2024,7054 Sycamore Way,,NEWTON,MA,024,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,7.6,0.0,112.59,12.0,124.59,"Adobe Scan Sep 23, 2025 (5).pdf",65
5633.0,5/6/2024,Julian Farrell,julian.farrell9873@gmail.com,5/7/2024,9031 Birch Ter,,OKLAHOMA CITY,OK,731,CARM-1,Signature Caramels — 1-Pack,49.99,1.0,49.99,3.54,-7.5,46.03,12.0,58.03,"Adobe Scan Sep 23, 2025 (5).pdf",66
5634.0,5/6/2024,Rafael Nakamura,rafael.nakamura1225@icloud.com,5/7/2024,7272 Hawthorn St,,PAGOSA SPGS,CO,811,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,7.6,0.0,112.59,12.0,124.59,"Adobe Scan Sep 23, 2025 (5).pdf",67
5635.0,5/6/2024,Isla X. Haddad,isla.haddad1795@icloud.com,5/7/2024,1980 Chestnut Dr,,FRESNO,CA,937,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,8.1,-48.29,120.79,12.0,132.79,"Adobe Scan Sep 23, 2025 (5).pdf",68
5637.0,5/6/2024,Cameron Bianchi,cameron.bianchi9752@gmail.com,5/7/2024,8179 Magnolia Ct,,WOOSTER,OH,446,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,11.24,0.0,172.22,12.0,184.22,"Adobe Scan Sep 23, 2025 (5).pdf",69
5639.0,5/6/2024,Kai Pruitt,kai.pruitt7502@icloud.com,5/7/2024,3228 Hawthorn Ct,,HOUSTON,TX,770,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,3.05,0.0,38.04,12.0,50.04,"Adobe Scan Sep 23, 2025 (5).pdf",70
5640.0,5/6/2024,Xavier Zimmerman,xavier.zimmerman8164@icloud.com,5/7/2024,566 Alder Ct,,CHESTER,IL,622,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,3.05,0.0,38.04,12.0,50.04,"Adobe Scan Sep 23, 2025 (5).pdf",71
5642.0,5/6/2024,Finley T. Zimmerman,finley.zimmerman4669@proton.me,5/7/2024,9038 Cypress Ter,,SCOTTSDALE,AZ,852,CHOC-5,Dark Chocolate Bar — 5-Pack,240.98,1.0,240.98,11.74,-72.29,180.43,12.0,192.43,"Adobe Scan Sep 23, 2025 (5).pdf",72
5643.0,5/6/2024,Jordan Ainsworth,jordan.ainsworth1615@outlook.com,5/7/2024,171 Birch Blvd,,APPLE VALLEY,MN,551,CHOC-5,Dark Chocolate Bar — 5-Pack,240.98,1.0,240.98,11.74,-72.29,180.43,12.0,192.43,"Adobe Scan Sep 23, 2025 (5).pdf",73
5644.0,5/6/2024,Julian I. Yates,julian.yates4440@icloud.com,5/7/2024,2750 Willow Ter,,CLEARFIELD,UT,840,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,11.24,0.0,172.22,12.0,184.22,"Adobe Scan Sep 23, 2025 (5).pdf",74
5645.0,5/6/2024,Marlowe K. Donovan,marlowe.donovan6104@icloud.com,5/7/2024,9512 Redwood Ln,,KENNETT SQ,PA,193,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,12.1,-30.75,186.33,12.0,198.33,"Adobe Scan Sep 23, 2025 (5).pdf",75
5645.0,5/6/2024,Marlowe K. Donovan,marlowe.donovan6104@icloud.com,5/7/2024,9512 Redwood Ln,,KENNETT SQ,PA,193,CARM-3,Signature Caramels — 3-Pack,99.99,1.0,99.99,12.1,-30.75,186.33,12.0,198.33,"Adobe Scan Sep 23, 2025 (5).pdf",75
5646.0,5/7/2024,Cameron Okafor,cameron.okafor3724@yahoo.com,5/7/2024,7885 Birch Blvd,,SAN JOSE,CA,951,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,8.1,-48.29,120.79,12.0,132.79,"Adobe Scan Sep 23, 2025 (5).pdf",76
5647.0,5/7/2024,Quinn S. Ramsey,quinn.ramsey6343@icloud.com,5/7/2024,7801 Redwood Ln,,LAUREL,MS,394,CHOC-1,Dark Chocolate Bar — 1-Pack,79.99,1.0,79.99,5.98,0.0,85.97,12.0,97.97,"Adobe Scan Sep 23, 2025 (5).pdf",77
5601.0,5/6/2024,Leon J. Quintero,leon.quintero4123@gmail.com,5/7/2024,6922 Hawthorn Way,,LEESVILLE,LA,714,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,4.65,-10.5,64.14,12.0,76.14,"Adobe Scan Sep 23, 2025 (5).pdf",78
5518.0,5/4/2024,Mira P. Hollis,mira.hollis5077@yahoo.com,5/7/2024,9728 Chestnut Pl,,CHICAGO,IL,606,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,9.34,-23.25,141.07,12.0,153.07,"Adobe Scan Sep 23, 2025 (5).pdf",79
5518.0,5/4/2024,Mira P. Hollis,mira.hollis5077@yahoo.com,5/7/2024,9728 Chestnut Pl,,CHICAGO,IL,606,CARM-1,Signature Caramels — 1-Pack,49.99,1.0,49.99,9.34,-23.25,141.07,12.0,153.07,"Adobe Scan Sep 23, 2025 (5).pdf",79
5596.0,5/6/2024,Priya Guerrero,priya.guerrero9404@gmail.com,5/7/2024,5932 Hemlock St,,STEPHENS CITY,VA,226,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,9.67,-24.15,146.5,12.0,158.5,"Adobe Scan Sep 23, 2025 (5).pdf",80
5597.0,5/6/2024,Dominic M. Hollis,dominic.hollis3171@gmail.com,5/7/2024,4758 Cedar Rd,,CHADDS FORD,PA,193,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,5.33,0.0,75.32,12.0,87.32,"Adobe Scan Sep 23, 2025 (5).pdf",81
5598.0,5/6/2024,Esme Jennings,esme.jennings3987@icloud.com,5/7/2024,2760 Laurel Rd,,RCHO STA MARG,CA,926,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,6.24,-21.0,90.23,12.0,102.23,"Adobe Scan Sep 23, 2025 (5).pdf",82
5599.0,5/6/2024,Wren Q. Haddad,wren.haddad4723@icloud.com,5/7/2024,9234 Poplar Ln,,RICHARDSON,TX,750,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,9.67,-24.15,146.5,12.0,158.5,"Adobe Scan Sep 23, 2025 (5).pdf",83
5595.0,5/6/2024,Bennett K. Castellano,bennett.castellano364@proton.me,5/7/2024,2350 Poplar Rd,,FRANKFORT,KY,406,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,6.24,-21.0,90.23,12.0,102.23,"Adobe Scan Sep 23, 2025 (5).pdf",84
5626.0,5/6/2024,Umi J. Pruitt,umi.pruitt2861@gmail.com,5/7/2024,6507 Sycamore St,,SANTEE,CA,920,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,8.1,-48.29,120.79,12.0,132.79,"Adobe Scan Sep 23, 2025 (5).pdf",85
